"ISCO08","TIME","GEO","UNIT","Value","Flag and Footnotes"
"Nursing professionals and midwives ","2016","Slovakia","Full time equivalent per hundred thousand inhabitants","393.95",""
"Nursing professionals and midwives ","2016","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Iceland","Full time equivalent per hundred thousand inhabitants","446.15",""
"Nursing professionals and midwives ","2016","Liechtenstein","Full time equivalent per hundred thousand inhabitants","142.51",""
"Nursing professionals and midwives ","2016","Norway","Full time equivalent per hundred thousand inhabitants","815.53",""
"Nursing professionals and midwives ","2016","Switzerland","Full time equivalent per hundred thousand inhabitants","573.48",""
"Nursing professionals and midwives ","2016","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Serbia","Full time equivalent per hundred thousand inhabitants","78.70",""
"Nursing professionals and midwives ","2016","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Belgium","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Czechia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Denmark","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Estonia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Ireland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","France","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Cyprus","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Lithuania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Hungary","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Malta","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Netherlands","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Austria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Romania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Slovakia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Iceland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Liechtenstein","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Norway","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Switzerland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Serbia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2017","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
